年份,地区,地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),第三产业增加值(万元),第一产业增加值占GDP比重(%),第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),人均地区生产总值(元),户籍人口(万人),非农业人口数(万人),年平均人口(万人),自然增长率(‰),第一产业从业人员数(万人),第二产业从业人员数(万人),第三产业从业人员数(万人),教育业从业人员数(万人),在岗职工平均人数(万人),在岗职工工资总额(万元),职工平均工资(元),地区生产总值增长率(%),规模以上工业企业数(个),规模以上工业总产值(当年价，万元),产品销售收入(万元),利润总额(万元),流动资产合计(万元),固定资产投资总额(万元),当年实际使用外资金额(万美元),地方财政一般预算内收入(万元),地方财政一般预算内支出(万元),科学支出(万元),教育支出(万元),年末金融机构各项贷款余额(万元),年末金融机构存款余额(万元),城乡居民储蓄年末余额(万元),普通高等学校在校学生数(人),专利授权数(件),发明专利授权数(件),货运总量(万吨),人口密度(人／平方公里)
1994,香港,88277651.0,13581.2,13482044.0,93460860.0,0.087327,12.08233,83.75771,193549.8,603.54,603.54,6.04,4.9,1.0,50.0,340.0,12.24,239.24,11098493.0,64467.84,6.04,5240.0,13581200.0,88630531.0,8256048.0,74129378.0,1097200.0,1966544.0,291000000.0,269000000.0,560250.0,757630.0,204454.92307692306,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1993,香港,78230238.0,12035.4,13482044.0,93460860.0,0.087327,12.08233,83.75771,117667.4,590.1,590.1,5.9,4.7,1.0,50.0,330.0,11.98,234.88,11098493.0,64467.84,6.2,5240.0,12035400.0,88630531.0,8256048.0,74129378.0,1097200.0,1727475.0,291000000.0,269000000.0,560250.0,757630.0,193479.6923076923,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1992,香港,67777130.0,10427.3,13482044.0,93460860.0,0.087327,12.08233,83.75771,99163.15,580.05,580.05,5.8,4.5,1.0,50.0,320.0,11.719999999999999,230.52,11098493.0,64467.84,6.23,5240.0,10427300.0,88630531.0,8256048.0,74129378.0,1097200.0,750707.0,291000000.0,269000000.0,560250.0,757630.0,182504.4615384615,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1991,香港,57823999.0,88960.0,13482044.0,93460860.0,0.087327,12.08233,83.75771,82426.07,575.2,575.2,5.75,4.3,1.0,50.0,310.0,11.459999999999999,226.16,11098493.0,64467.84,5.7,5240.0,8896000.0,88630531.0,8256048.0,74129378.0,1097200.0,240525.0,291000000.0,269000000.0,560250.0,757630.0,171529.23076923075,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1990,香港,50003710.0,76929.0,13482044.0,93460860.0,0.087327,12.08233,83.75771,70000.32,570.45,570.45,5.7,4.1,1.0,50.0,300.0,11.2,221.8,11098493.0,64467.84,3.83,5240.0,7692900.0,88630531.0,8256048.0,74129378.0,1097200.0,188000.0,291000000.0,269000000.0,560250.0,757630.0,160554.0,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
2022,澳门,17394615.0,134081.6,1756320.0,15504213.0,0.770823,10.09692,89.13226,250174.2,69.53,69.53,69.53,1.251258,0.4,1.85,2.4616,2.3,14.9,660000.0,44295.3,-26.5849,889.0,1756320.0,360000.0,420000.0,1700000.0,121230.0,705000.0,62800000.0,70338731.0,160000.0,373332.8,1430000.0,1879020.0,700000.0,33810.0,7200.0,3513.0,590.0,2.087988
2021,澳门,22018959.0,142538.9,1692180.0,20184240.0,0.647346,7.685105,91.66755,320695.6,68.66,68.66,68.66,1.500146,0.45,1.9055,1.9754,2.2,14.7,640000.0,43537.41,19.27,887.0,1692180.0,239400.0,410000.0,1650000.0,114718.0,664000.0,60000000.0,66549600.0,155000.0,361666.2,1400000.0,1839600.0,680000.0,32626.0,6900.0,3367.0,580.0,2.061862
2020,澳门,18019584.0,135813.0,1528650.0,16355121.0,0.753697,8.48327,90.76303,266443.6,67.63,67.63,67.63,1.863079,0.55,1.7241,1.8,2.1,14.5,620000.0,42758.62,-54.24,885.0,1528650.0,200000.0,400000.0,1600000.0,108388.0,624500.0,58000000.0,62923500.0,150000.0,349999.5,1350000.0,1773900.0,660000.0,31214.0,6600.0,3220.0,570.0,2.030931
2019,澳门,39163302.0,150011.4,1659474.0,37353817.0,0.383041,4.237319,95.37964,590075.4,66.37,66.37,66.37,1.913515,0.65,1.65,1.9,2.0,14.3,600000.0,41958.04,-4.71,883.0,1659474.0,162162.5,390000.0,1550000.0,102235.0,586500.0,56000000.0,59439600.0,145000.0,338332.9,1300000.0,1708200.0,640000.0,29942.0,6300.0,3074.0,560.0,1.993093
2018,澳门,39240801.0,143375.3,1605438.0,37491988.0,0.365373,4.091247,95.54338,602777.3,65.1,65.1,65.1,1.904762,0.75,1.7241,2.0,1.9,14.1,580000.0,41134.75,6.46,881.0,1605438.0,153153.7,380000.0,1500000.0,96254.0,550000.0,54000000.0,56097900.0,140000.0,326666.2,1250000.0,1642500.0,620000.0,28622.0,6000.0,2928.0,550.0,1.954955
2017,澳门,35823024.0,156163.9,1790298.0,33876562.0,0.435932,4.997618,94.56645,560961.9,63.86,63.86,63.86,1.863451,0.85,2.0141,2.1,1.8,13.9,560000.0,40287.77,9.98,879.0,1790298.0,144645.8,370000.0,1450000.0,90449.0,514900.0,52000000.0,52827300.0,135000.0,314999.6,1200000.0,1576800.0,600000.0,26873.0,5700.0,2781.0,540.0,1.917718
2016,澳门,32045481.0,193246.0,2121624.0,29730611.0,0.603037,6.620665,92.7763,511336.9,62.67,62.67,62.67,1.835009,0.95,1.1,2.2,1.7,13.7,540000.0,39416.06,-0.68,877.0,2121624.0,136637.1,360000.0,1400000.0,84815.0,481200.0,50000000.0,49698900.0,130000.0,303332.9,1150000.0,1511100.0,580000.0,24660.0,5400.0,2635.0,530.0,1.881982
2015,澳门,32029128.0,233376.0,2465037.0,29330715.0,0.728637,7.696235,91.57513,520629.5,61.52,61.52,61.52,1.788036,1.05,1.15,2.3,1.6,13.5,520000.0,38518.52,-21.51,875.0,2465037.0,129128.2,350000.0,1350000.0,79348.0,448900.0,48000000.0,46712700.0,125000.0,291666.3,1100000.0,1445400.0,560000.0,23368.0,5100.0,2488.0,520.0,1.847447
2014,澳门,39036033.0,204395.4,1967337.0,36864301.0,0.523607,5.039798,94.4366,646078.0,60.42,60.42,60.42,1.787488,1.15,1.2,2.4,1.5,13.3,514260.0,38666.17,-1.2,873.0,1967337.0,122119.9,340000.0,1300000.0,74032.0,418000.0,46000000.0,43797600.0,120000.0,279999.6,1050000.0,1379700.0,540000.0,22000.0,4800.0,2342.0,510.0,1.814414
2013,澳门,36642807.0,154556.6,1362987.0,35125263.0,0.421793,3.719658,95.85855,617506.0,59.34,59.34,59.34,1.786316,1.25,1.25,2.5,1.4,13.1,500000.0,38167.94,10.75,871.0,1362987.0,115611.7,330000.0,1250000.0,68867.0,714349.0,44000000.0,41024700.0,115000.0,268333.0,1000000.0,1314000.0,520000.0,21500.0,4500.0,2196.0,500.0,1.781982
2012,澳门,30708090.0,149749.6,1239273.0,29319067.0,0.487655,4.035656,95.47669,526906.1,58.28,58.28,58.28,2.024708,1.3007,1.3007,1.3007,1.3,12.9,490000.0,37984.5,9.24,869.0,1239273.0,109603.3,320000.0,1200000.0,63847.0,680000.0,42000000.0,38322900.0,110000.0,256666.3,950000.0,1248300.0,500000.0,21000.0,4200.0,2049.0,490.0,1.75015
2011,澳门,26197506.0,135816.1,1089963.0,24971727.0,0.518432,4.16056,95.32101,458800.5,57.1,57.1,57.1,2.399299,1.3809,1.3809,1.3809,1.2,12.7,480000.0,37795.28,21.62,867.0,1089963.0,104094.7,310000.0,1150000.0,58968.0,648000.0,40000000.0,35763300.0,105000.0,244999.7,900000.0,1182600.0,480000.0,20500.0,3900.0,1903.0,480.0,1.714715
2010,澳门,20080062.0,131222.5,965538.0,18983301.0,0.653497,4.808441,94.53806,360309.7,55.73,55.73,55.73,2.565943,1.4666,1.4666,2.4,1.1,12.5,470000.0,37600.0,25.12,865.0,965538.0,59544.38,300000.0,1100000.0,54225.0,617500.0,38000000.0,33274800.0,100000.0,233333.0,850000.0,1116900.0,460000.0,20000.0,3600.0,1756.0,470.0,1.673574
2009,澳门,15349068.0,160798.4,1122669.0,14065601.0,1.04761,7.314249,91.63814,282671.6,54.3,54.3,54.3,2.578269,1.927,1.927,2.35,1.0,12.3,460000.0,37398.37,1.27,863.0,1122669.0,46786.01,290000.0,1050000.0,49615.0,588500.0,36000000.0,30928500.0,95000.0,221666.4,800000.0,1051200.0,440000.0,19500.0,3300.0,1610.0,460.0,1.630631
2008,澳门,14950197.0,245458.0,1764702.0,12940037.0,1.641838,11.80387,86.55429,282612.4,52.9,52.9,52.9,2.589792,1.4518,1.4518,1.4518,0.9,12.1,450000.0,37190.08,3.39,861.0,1764702.0,36878.76,280000.0,1000000.0,45134.0,561000.0,34000000.0,28653300.0,90000.0,209999.7,750000.0,985500.0,420000.0,19000.0,3000.0,1464.0,450.0,1.588589
2007,澳门,13110840.0,238805.2,1807362.0,11064673.0,1.821433,13.78525,84.39332,254431.2,51.53,51.53,51.53,2.600427,1.8168,1.8168,1.8168,0.8,11.9,440000.0,36974.79,14.48,859.0,1807362.0,29188.58,270000.0,950000.0,40779.0,534900.0,32000000.0,26449200.0,85000.0,198333.1,700000.0,919800.0,400000.0,18500.0,2970.0,1449.0,440.0,1.547447
2006,澳门,10575414.0,218437.7,1491678.0,8865298.0,2.065524,14.10515,83.82933,210707.6,50.19,50.19,50.19,2.64993,2.3007,2.3007,2.3007,0.7,11.7,430000.0,36752.14,13.39,857.0,1491678.0,22905.06,260000.0,900000.0,36546.0,510200.0,30000000.0,24387300.0,80000.0,186666.4,650000.0,854100.0,380000.0,18000.0,2835.0,1383.0,430.0,1.507207
2005,澳门,8645760.0,242708.5,948474.0,7454577.0,2.807255,10.97039,86.22235,176949.7,48.86,48.86,48.86,2.68113,2.3993,2.3993,2.3993,0.6,11.5,420000.0,36521.74,8.08,855.0,948474.0,18114.83,250000.0,850000.0,32434.0,486900.0,28000000.0,22396500.0,75000.0,174999.8,600000.0,788400.0,360000.0,17500.0,2715.0,1324.0,420.0,1.467267
2004,澳门,7567173.0,208724.7,637056.0,6721392.0,2.758292,8.418679,88.82303,159141.4,47.55,47.55,47.55,2.733964,2.5774,2.5774,2.5774,0.5,11.3,410000.0,36283.19,26.63,853.0,637056.0,14256.26,240000.0,800000.0,28440.0,465000.0,26000000.0,20476800.0,70000.0,163333.1,550000.0,722700.0,340000.0,17000.0,2670.0,1302.0,410.0,1.427928
2003,澳门,5862906.0,223082.5,560268.0,5079556.0,3.804982,9.556148,86.63887,126765.5,46.25,46.25,46.25,2.767568,2.7316,2.7316,2.7316,0.4,11.1,400000.0,36036.04,11.64,851.0,560268.0,11243.97,230000.0,750000.0,24561.0,444500.0,24000000.0,18628200.0,65000.0,151666.5,500000.0,657000.0,320000.0,16500.0,2520.0,1229.0,400.0,1.388889
2002,澳门,5241492.0,197064.1,484191.0,4560237.0,3.759695,9.237656,87.00265,116555.3,44.97,44.97,44.97,2.357127,2.6773,2.6773,2.6773,0.3,10.9,390000.0,35779.82,8.91,849.0,484191.0,8851.57,220000.0,700000.0,20804.0,425400.0,22000000.0,16921800.0,60000.0,139999.8,450000.0,591300.0,300000.0,16000.0,2490.0,1215.0,390.0,1.35045
2001,澳门,4877460.0,213913.7,479214.0,4184332.0,4.385759,9.825073,85.78917,111078.6,43.91,43.91,43.91,1.639718,2.8827,2.8827,2.8827,0.2,10.7,298170.0,27866.36,2.89,847.0,479214.0,7052.65,210000.0,650000.0,17176.0,407700.0,20000000.0,15286500.0,55000.0,128333.2,400000.0,525600.0,280000.0,15500.0,2340.0,1141.0,380.0,1.318619
2000,澳门,4816314.0,192603.0,551736.0,4071975.0,3.99897,11.45557,84.54546,111514.6,43.19,43.19,43.19,1.481825,2.7988,2.7988,2.6429,0.15,10.5,280000.0,26666.67,5.75,845.0,551736.0,5556.62,200000.0,600000.0,13684.0,391400.0,18000000.0,13722300.0,50000.0,116666.5,350000.0,459900.0,260000.0,15000.0,2175.0,1061.0,370.0,1.296997
1999,澳门,4655628.0,211844.5,574488.0,3869295.0,4.550289,12.33965,83.11007,109415.5,42.55,42.55,42.55,1.574618,2.6429,2.6429,2.552,0.13,10.3,270000.0,26213.59,-2.36,843.0,574488.0,4442.26,190000.0,550000.0,10331.0,376500.0,16000000.0,12229200.0,45000.0,104999.9,300000.0,394200.0,240000.0,14500.0,2160.0,1054.0,360.0,1.277778
1998,澳门,4833378.0,185837.3,597240.0,4050301.0,3.844874,12.35658,83.79855,115410.2,41.88,41.88,41.88,1.69532,2.552,2.552,2.3916,0.12,10.1,260000.0,25742.57,-4.57,841.0,597240.0,4334.0,180000.0,500000.0,8000.0,363000.0,14000000.0,10807200.0,40000.0,93333.2,250000.0,328500.0,220000.0,14000.0,2145.0,1046.0,350.0,1.257658
1997,澳门,5167548.0,196774.3,615726.0,4355048.0,3.807886,11.91524,84.27687,125517.3,41.17,41.17,41.17,1.797425,2.3916,2.3916,2.504,0.11,9.9,250000.0,25252.53,-0.28,839.0,615726.0,4275.9,170000.0,450000.0,7200.0,350900.0,12000000.0,9456300.0,35000.0,81666.55,200000.0,262800.0,200000.0,13500.0,2130.0,1039.0,340.0,1.236336
1996,澳门,5102847.0,179736.7,601506.0,4321604.0,3.522282,11.78766,84.69006,126214.4,40.43,40.43,40.43,1.904526,2.504,2.504,2.5332,0.1,9.7,240000.0,24742.27,-0.42,837.0,601506.0,4109.54,160000.0,400000.0,6480.0,340200.0,10000000.0,8176500.0,30000.0,69999.9,150000.0,197100.0,180000.0,13000.0,2115.0,1032.0,330.0,1.214114
1995,澳门,5009706.0,199707.4,644877.0,4165122.0,3.98641,12.87255,83.14104,126316.3,39.66,39.66,39.66,1.966717,2.5332,2.5332,2.4547,0.09,9.5,230000.0,24210.53,3.3,835.0,644877.0,3943.18,150000.0,350000.0,5832.0,330900.0,8000000.0,6967800.0,26000.0,60666.58,100000.0,131400.0,160000.0,12500.0,2100.0,1024.0,320.0,1.190991
1994,澳门,4487121.0,173158.8,632079.0,3681883.0,3.859018,14.08652,82.05447,115409.5,38.88,38.88,38.88,2.083333,2.4547,2.4547,2.8497,0.08,9.3,220000.0,23655.91,4.25,833.0,632079.0,3776.82,140000.0,300000.0,5250.0,323000.0,6000000.0,5830200.0,22000.0,51333.26,80000.0,105120.0,140000.0,12000.0,2085.0,1017.0,310.0,1.167568
1993,澳门,4028526.0,185534.9,614304.0,3228687.0,4.605529,15.24885,80.14562,105818.9,38.07,38.07,38.07,2.180194,2.8497,2.8497,2.3456,0.07,9.1,210000.0,23076.92,5.19,831.0,614304.0,3610.46,130000.0,250000.0,4732.0,316500.0,5000000.0,4763700.0,18000.0,41999.94,60000.0,78840.0,120000.0,11500.0,2070.0,1010.0,300.0,1.143243
1992,澳门,3493854.0,165207.4,605061.0,2723586.0,4.728515,17.31787,77.95362,93819.92,37.24,37.24,37.24,2.685285,3.1346,3.1346,1.5098,0.06,8.9,200000.0,22471.91,13.3,829.0,605061.0,3444.1,120000.0,200000.0,4275.0,311400.0,4000000.0,3839400.0,15000.0,34999.95,40000.0,52560.0,100000.0,11000.0,2055.0,1002.0,290.0,1.118318
1991,澳门,2676915.0,179855.4,499833.0,1997227.0,6.718755,18.67198,74.60927,73866.31,36.24,36.24,36.24,3.366446,3.4734,3.4734,1.2247,0.05,8.7,190000.0,21839.08,3.66,827.0,499833.0,3277.74,110000.0,150000.0,3873.0,307700.0,3000000.0,2986200.0,12000.0,27999.96,30000.0,39420.0,80000.0,10500.0,2040.0,995.0,280.0,1.088288
1990,澳门,2307906.0,163504.9,523776.0,1620625.0,7.084555,22.69486,70.22059,65902.51,35.02,35.02,35.02,3.6,3.5971,3.5971,1.1828,0.04,8.5,180000.0,21176.47,7.98,825.0,523776.0,3111.38,100000.0,100000.0,3529.0,305400.0,2000000.0,2275200.0,10000.0,23333.3,20000.0,26280.0,60000.0,10000.0,2025.0,988.0,270.0,1.051652
